CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
ROM000004618;;ROU;;;3.74;0.00;0.00;;7.60;0.00;CASALOTUL;3 3397 CT;3 3397 CT;;;N;;N;N;N;;;FX;;GNS, LLS, LHP;33.00;0.00;Fiber/Plastic;;2011-12-14;MFL;2011-01-01;;2017-05-09
ROM000004623;;ROU;;;1.01;0.00;0.00;;5.50;0.00;584 TL;3 584 TL;3 584 TL;;;N;;N;N;N;;;FX;;GNS, SB, LLS;22.06;0.00;Fiber/Plastic;;2012-01-03;MFL;2003-01-01;;2016-06-07
ROM000004624;;ROU;;;2.84;0.00;0.00;;8.30;0.00;585 TL;3 585 TL;3 585 TL;;;N;;N;N;N;;;FX;;OTM, SB, TBB, GNS, LHP;58.84;0.00;Fiber/Plastic;;2012-01-03;MFL;2007-01-01;;2016-06-07
ROM000004634;;ROU;;;1.59;0.00;0.00;;7.56;0.00;3101;3 3101 TL;3 3101 TL;;;N;;N;N;N;;;FX;;GNS, NO;147.00;0.00;Fiber/Plastic;;2012-02-09;MFL;2011-01-01;;2014-07-03
ROM000004638;;ROU;;;3.39;0.00;0.00;;10.60;0.00;238 CT;3 238 CT;3 238 CT;;;N;;N;N;N;;;FX;;GNS, LLS;13.25;0.00;Fiber/Plastic;;2012-02-21;MFL;1987-01-01;;2013-05-14
ROM000004645;;ROU;;;3.49;0.00;0.00;;10.50;0.00;601 TL;3 601 TL;3 601 TL;;;N;;N;N;N;;;FX;;OTM, GNS, LLS, LHP, TBB, SB;29.44;0.00;Fiber/Plastic;;2012-03-06;MFL;2011-01-01;;2016-06-07
ROM000004647;;ROU;;;0.75;0.00;0.00;;6.40;0.00;558 TL;3 558 TL;3 558 TL;;;N;;N;N;N;;;FX;;GNS, LLS;36.80;0.00;Fiber/Plastic;;2012-03-07;MFL;2010-01-01;;2014-07-23
ROM000004648;;ROU;;;3.00;0.00;0.00;;10.42;0.00;607 TL;3 607 TL;3 607 TL;;;N;;N;N;N;;;FX;;GNS, LLS;0.00;0.00;Fiber/Plastic;;2012-03-09;MFL;1990-01-01;;2012-11-22
ROM000004649;;ROU;;;1.45;0.00;0.00;;6.60;0.00;579 TL;3 579 TL;3 579 TL;;;N;;N;N;N;;;FX;;GNS, LLS;66.18;0.00;Fiber/Plastic;;2012-03-13;MFL;2011-01-01;;2012-10-02
ROM000004650;;ROU;;;0.73;0.00;0.00;;6.82;0.00;4858;3 4858 CT;3 4858 CT;;;N;;N;N;N;;;FX;;GNS, LHP;3.68;0.00;Fiber/Plastic;;2012-03-15;MFL;2011-01-01;;2018-11-06
ROM000004665;;ROU;;;1.68;0.00;0.00;;7.30;0.00;247 CT;3 247 CT;3 247 CT;;;N;;N;N;N;;;FX;;GNS, LLS;110.30;0.00;Fiber/Plastic;;2012-04-05;MFL;2010-01-01;;2014-07-03
ROM000004677;264900116;ROU;;;38.37;0.00;0.00;;14.90;0.00;OLIMPUS 1;64945;3 5336 CT;Constanta;;Y;YQZR;N;Y;Y;;;FX;;TBB, LLS, OTM;203.00;0.00;Metal;;2012-06-22;MFL;2012-01-01;;
ROM000004696;;ROU;;;0.49;0.00;0.00;;5.00;0.00;249 CT;3 249 CT;3 249 CT;;;N;;N;N;N;;;FX;;GNS, LLS;3.70;0.00;Fiber/Plastic;;2012-07-06;MFL;2007-01-01;;2014-08-18
ROM000004702;;ROU;;;0.65;0.00;0.00;;6.70;0.00;254 CT;3 254 CT;3 254 CT;;;N;;N;N;N;;;FX;;GNS, LHP, LLS;4.41;0.00;Fiber/Plastic;;2012-08-01;MFL;2012-01-01;;2014-08-18
ROM000004703;;ROU;;;0.72;0.00;0.00;;6.70;0.00;6711;64952;3 6711 CT;Constanta;;N;;N;Y;Y;;;FX;;GNS, LLS, LHP;0.00;0.00;Fiber/Plastic;;2012-08-01;MFL;2011-01-01;;2024-07-24
ROM000004710;;ROU;;;1.77;0.00;0.00;;7.36;0.00;3049;64953;3 3049 CT;Constanta;;Y;;N;Y;Y;;;FX;;GNS, LHP, LLS;7.35;0.00;Fiber/Plastic;;2012-09-05;MFL;2011-01-01;;
ROM000004714;;ROU;;;0.80;0.00;0.00;;6.90;0.00;245 CT;3 245 CT;3 245 CT;;;N;;N;N;N;;;FX;;GNS, LLS;11.00;0.00;Fiber/Plastic;;2012-09-13;MFL;2007-01-01;;2014-09-11
ROM000004725;264900259;ROU;;;111.00;0.00;0.00;;26.70;0.00;ROMFISH I;64963;3 2916 CT;Constanta;;Y;YQHN;N;Y;Y;1502665;;FX;;TBB, LLS, FPO, OTM;335.00;0.00;Metal;;2012-10-12;MFL;2003-01-01;;
ROM000004727;;ROU;;;0.79;0.00;0.00;;6.86;0.00;4815;64966;3 4815 CT;Constanta;;Y;;N;Y;Y;;;FX;;GNS, LLS, LHP;4.41;0.00;Wood;;2012-10-23;MFL;2003-01-01;;
ROM000004756;;ROU;;;2.69;0.00;0.00;;7.50;0.00;697 TL;3 697 TL;3 697 TL;;;N;;N;N;N;;;FX;;GNS, SB;36.76;0.00;Fiber/Plastic;;2012-11-29;MFL;2012-01-01;;2015-03-12
