CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
HRV000015422;;HRV;;;1.00;0.00;0.00;;5.93;0.00;274360-PU;274360-PU;274360-PU;Pula;;N;;N;N;N;;;FX;;GNS, GTR;5.15;0.00;Wood;;2013-07-01;MFL;1974-01-01;;
HRV000015423;;HRV;;;3.62;0.00;0.00;;6.98;0.00;23-NV;23-NV;23-NV;;;N;;N;;;;;FX;;GNS, FPO;28.00;0.00;Wood;;2013-07-01;MFL;1972-01-01;;
HRV000015424;238868940;HRV;;;13.00;0.00;0.00;;13.53;0.00;66-KŠ;66-KŠ;66-KŠ;Kastel Gomilica;;N;;Y;Y;Y;;;FX;;PS, GNS;80.85;0.00;Wood;;2013-07-01;MFL;1946-01-01;;
HRV000015426;;HRV;;;0.66;0.00;0.00;;4.80;0.00;128-KR;128-KR;128-KR;;;N;;N;;;;;FX;;GNS, FPO;13.20;2.94;Fiber/Plastic;;2013-07-01;MFL;2007-01-01;;
HRV000015427;;HRV;;;4.45;0.00;0.00;;8.50;0.00;1058-ŠB;1058-ŠB;1058-ŠB;;;N;;N;N;N;;;FX;;MIS, GNS;28.34;0.00;Wood;;2013-07-01;MFL;1969-01-01;;2013-12-16
HRV000015428;238711540;HRV;;;11.32;0.00;0.00;;10.15;0.00;184493-VD;184493-VD;184493-VD;Vodice;;Y;9A6570;Y;Y;Y;;;FX;;LHP, FPO;560.00;0.00;Fiber/Plastic;;2013-07-01;MFL;1996-01-01;;
HRV000015429;;HRV;;;6.27;0.00;0.00;;8.65;0.00;82-RB;82-RB;82-RB;Rab;;N;;Y;Y;N;;;FX;;OTB, GTR;54.00;0.00;Other;;2013-07-01;MFL;2009-01-01;;
HRV000015432;;HRV;;;1.66;0.00;0.00;;5.90;0.00;459-CK;459-CK;459-CK;Crikvenica;;N;;N;N;N;;;FX;;OTB, GTR;6.60;3.70;Fiber/Plastic;;2013-07-01;MFL;1987-01-01;;2024-10-02
HRV000015433;;HRV;;;7.01;0.00;0.00;;9.70;0.00;2-KO;2-KO;2-KO;;;N;;N;;;;;FX;;GNS, LLS;90.00;0.00;Fiber/Plastic;;2013-07-01;MFL;2001-01-01;;2017-03-09
HRV000015434;;HRV;;;2.96;0.00;0.00;;5.70;0.00;KO-2523;KO-2523;KO-2523;;;N;;N;;;;;FX;;GNS, LLS;135.00;0.00;Fiber/Plastic;;2013-07-01;MFL;1969-01-01;;2017-03-09
HRV000015435;;HRV;;;0.62;0.00;0.00;;4.10;0.00;VL-1751;VL-1751;VL-1751;;;N;;N;N;N;;;FX;;GNS, LLS;6.30;0.00;Fiber/Plastic;;2016-04-28;MFL;1983-01-01;;2020-12-17
HRV000015436;;HRV;;;1.00;0.00;0.00;;6.99;0.00;1877-PU;1877-PU;1877-PU;;;N;;N;N;N;;;FX;;GTR, GNS;103.06;0.00;Fiber/Plastic;;2013-07-01;MFL;2002-01-01;;
HRV000015437;;HRV;;;1.59;0.00;0.00;;6.68;0.00;PR-1180;PR-1180;PR-1180;;;N;;N;;;;;FX;;GNS, LLS;13.20;0.00;Wood;;2013-07-01;MFL;1972-01-01;;
HRV000015438;;HRV;;;1.00;0.00;0.00;;6.00;0.00;OP-3013;OP-3013;OP-3013;;;N;;N;;;;;FX;;GNS, LLS;19.00;0.00;Fiber/Plastic;;2013-07-01;MFL;2008-01-01;;2017-03-09
HRV000015439;;HRV;;;1.84;0.00;0.00;;6.20;0.00;ŠB-2794;ŠB-2794;ŠB-2794;;;N;;N;;;;;FX;;GNS, LLS;13.00;0.00;Fiber/Plastic;;2013-07-01;MFL;1982-01-01;;2017-03-09
HRV000015440;;HRV;;;1.46;0.00;0.00;;9.70;0.00;KK-1132;KK-1132;KK-1132;;;N;;N;;;;;FX;;GNS, LLS;11.00;0.00;Fiber/Plastic;;2013-07-01;MFL;1984-01-01;;2016-01-04
HRV000015442;;HRV;;;3.24;0.00;0.00;;7.45;0.00;13-RB;13-RB;13-RB;;;N;;N;;;;;FX;;LLS, GNS;112.00;0.00;Fiber/Plastic;;2013-07-01;MFL;2010-01-01;;
