CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
BEL030912021;205127000;BEL;;;384.00;0.00;0.00;;37.90;33.63;FRANSON;091;Z.91;Zeebrugge;;Y;OPDM;Y;Y;Y;9919503;;FX;;TBB, NO;1200.00;0.00;Metal;;2021-10-15;MFL;2021-01-01;;
BEL030921980;;BEL;;;286.00;0.00;0.00;;34.54;30.84;YENTL;092;Z.92;;;Y;OPDN;Y;Y;N;;;FX;;TBB, NO;883.00;0.00;Metal;;1980-09-18;MFL;1980-01-01;2006-09-28;
BEL030931986;205307000;BEL;;;67.00;0.00;0.00;;21.08;18.68;AALSCHOLVER;093;N.93;Nieuwpoort;;Y;OPDO;Y;Y;Y;8529155;;FX;;GNS, OTB;220.00;0.00;Metal;;1986-03-11;MFL;1986-01-01;;
BEL030961986;;BEL;;;366.00;0.00;0.00;;37.15;32.73;JAN VAN GENT;096;Z.96;;;Y;OPDR;Y;Y;N;;;FX;;TBB, NO;1200.00;0.00;Metal;;1986-04-17;MFL;1986-01-01;;
BEL030971986;;BEL;;;273.00;0.00;0.00;;34.90;30.87;CLEOPATRA;097;Z.97;;;Y;OPDS;N;Y;N;;;FX;;TBB, NO;882.00;0.00;Metal;;1986-04-18;E10;1986-01-01;;
BEL030971994;205333000;BEL;;;396.00;0.00;0.00;;37.72;32.98;FLAMINGO;548;Z.548;Zeebrugge;;Y;OPVR;Y;Y;Y;9109794;;FX;;TBB, OTB;1200.00;0.00;Metal;;1994-06-24;MFL;1994-01-01;;
BEL030981970;;BEL;;;0.00;156.49;0.00;;30.57;27.00;OP HOOP VAN ZEGEN;098;Z.98;;;Y;OPDT;N;Y;N;;;FX;;TBB, NO;662.00;0.00;Metal;;1970-07-01;ZEE;1970-01-01;;1989-10-20
BEL030981991;205160000;BEL;;;273.00;0.00;0.00;;33.67;30.18;OP HOOP VAN ZEGEN;094;Z.94;Zeebrugge;;Y;OPDP;Y;Y;Y;9019456;;FX;;TBB, OTB;1122.00;0.00;Metal;;1991-05-23;MFL;1991-01-01;;
BEL030982021;205279000;BEL;;;385.00;0.00;0.00;;37.95;35.34;WINDROOS;098;Z.98;Zeebrugge;;Y;OPDV;Y;Y;Y;9902110;;FX;;TBB, NO;1200.00;0.00;Metal;;2021-08-02;MFL;2021-01-01;;
BEL030991975;;BEL;;;0.00;199.60;0.00;;33.53;28.75;TERRA NOVA;099;Z.99;;;Y;OPDU;N;Y;N;;;FX;;TBB, NO;880.00;0.00;Metal;;1975-05-16;ZEE;1975-01-01;;
BEL030991991;;BEL;;;462.00;0.00;0.00;;40.57;35.79;TERRA NOVA;099;Z.99;;;Y;OPDU;Y;Y;N;;;FX;;TBB, NO;957.00;0.00;Metal;;1991-10-18;MFL;1991-01-01;2006-09-07;
BEL030992022;205138000;BEL;;;240.00;0.00;0.00;;24.99;23.88;ARAVIS;099;Z.99;Zeebrugge;;Y;OPDU;Y;Y;Y;9917268;;FX;;SSC, OTB;1062.00;0.00;Metal;;2022-02-15;MFL;2022-01-01;;
BEL031051987;;BEL;;;317.00;0.00;0.00;;36.25;32.58;ATLAS;105;Z.105;;;Y;OPEA;Y;Y;N;;;FX;;TBB, NO;957.00;0.00;Metal;;1987-12-05;MFL;1987-01-01;2009-07-30;
BEL031211983;;BEL;;;222.00;0.00;0.00;;30.58;26.50;BARENTSZEE;121;Z.121;;;Y;OPEQ;N;Y;N;;;FX;;TBB, NO;662.00;0.00;Metal;;1984-01-16;E10;1983-01-01;;
BEL031211992;205162000;BEL;;;385.00;0.00;0.00;;37.87;32.98;DEBORAH;121;Z.121;Zeebrugge;;Y;OPEQ;Y;Y;Y;8871766;;FX;;TBB, NO;1200.00;0.00;Metal;;1992-06-24;MFL;1992-01-01;;
BEL031221985;;BEL;;;84.00;0.00;0.00;;23.78;21.41;NOORDSTER;122;Z.122;;;Y;OPER;Y;Y;N;;;FX;;TBB, NO;220.00;0.00;Metal;;1985-05-31;MFL;1985-01-01;2007-11-15;
BEL031231964;;BEL;;;99.00;0.00;0.00;;27.20;24.30;ELDORADO;123;Z.123;;;Y;OPES;Y;Y;N;;;FX;;OTB, NO;221.00;0.00;Metal;;1964-11-05;4A2;1964-01-01;;
BEL031231992;;BEL;;;5.00;0.00;0.00;;9.15;8.66;FURY;123;Z.123;;;Y;OPES;N;Y;N;;;FX;;TBB, NO;221.00;0.00;Fiber/Plastic;;2002-07-29;MFL;1992-01-01;;2006-02-16
BEL031281966;;BEL;;;0.00;130.90;0.00;;28.75;26.00;REMBRANDT;128;Z.128;;;Y;OPEX;N;Y;N;;;FX;;OTB, NO;243.00;0.00;Metal;;1966-06-17;E13;1966-01-01;1995-01-31;
