sources;port_name;coordinates;locode;country_region;fao_areas
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dageløkke;55.063,10.864,0.000001;DKDAG;DK;{27.3.b},{c}},{{27.3.c.22}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dagsberg;58.582267,16.313933,0.000001;SEDAB;SE;{27.3.d.27}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dahlen;51.36666667,13.0,0.000001;DEDAH;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dahme;54.21833333,11.09,0.000001;DEDHI;DE;{27.3.b},{c}},{{27.3.c.22}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dahn;;DEDHN;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dahouët;48.578277,-2.566239,0.000001;FRDHA;FR - 22;{27.7.e}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dalarö;59.13,18.408333,0.000001;SEDLA;SE;{27.3.d.27}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dalboka;43.4036111,28.3888889,0.000001;BGDAL;BG;{37.4.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dalfsen;;NLDAL;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dalkey;53.2744301,-6.09483718,0.000001;IEDAL;IE;{27.7.a}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dalmacia;44.05,15.3,0.000001;HRDAL;HR;{37.2.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dalsgård;54.893,9.577,0.000001;DKDSG;DK;{27.3.b},{c}},{{27.3.c.22}
WPI;Dalvik;65.983333,-18.516667,0.000001;ISDAL;Iceland - Iceland  North Coast -- 200;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Damgan;47.519791,-2.57876,0.000001;FRDGD;FR - 56;{27.8.a}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Damhus;56.3707,8.2009,0.000001;DKDAM;DK;{27.4.b}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Damme;52.51666667,8.2,0.000001;DEDAM;DE;{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Damp;54.58166667,10.025,0.000001;DEDAP;DE;{27.3.b},{c}},{{27.3.c.22}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dangast;53.447,8.11,0.000001;DEDAN;DE;{27.4.b}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dannenberg;53.15,8.983333333,0.000001;DEDNG;DE;{27.4.b}
WPI;Danube-Black Sea Canal;44.266667,28.183333,0.000001;;Romania - Romania -- 43540;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Darabani;48.18333333,26.58333333,0.000001;RODBI;RO;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Darlowo;54.433333,16.416667,0.000001;PLDAR;Poland - Poland -- 28700;{27.3.d.25}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Darmstadt;;DEDAR;DE;
WPI;Dartmouth Harbour;50.350000,-3.616667,0.000001;GBDTM;United Kingdom - England South Coast -- 35220;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dassow;53.9,10.96666667,0.000001;DEMVD;DE;{27.3.b},{c}},{{27.3.c.22}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Datteln;;DEDAT;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Daugavpils;55.8833333333333,26.5333333333333,0.000001;LVDGP;LV;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dautphetal;;DEDPL;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dax;43.708608,-1.051945,0.000001;FRDAX;FR - 40;{27.8.b}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;De Bilt;;NLDBI;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;De Cocksdorp;53.15,4.88333333333333,0.000001;NLCDP;NL;{27.4.c}
WPI;De Kastri;51.466667,140.783333,0.000001;RUDKA;Russia - Russia -- 60530;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;De Kempen;;NLDKP;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;De Krim;;NLDKR;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;De Kwakel;;NLDKW;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;De Lier;;NLDLR;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;De Meern;;NLDEM;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;De Poppe;52.31666667,7.016666667,0.000001;NLDPS;NL;{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;De Wilp;;NLDEW;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;De Zilk;;NLDZK;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Deans Grange;53.28333333,-6.166666667,0.000001;IEDEA;IE;{27.7.a}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Deauville;49.366667,0.083333,0.000001;FRDOL;France - France NW Coast -- 35720;{27.7.d}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Debrecen;;HUDEB;HU;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Decimomannu;;ITDCI;IT;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Decín;50.78333333,14.21666667,0.000001;CZDCB;CZ;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dedemsvaart;;NLDED;NL;
WPI;Defterdar Burnu;41.050000,29.033333,0.000001;;Turkey - Turkey Europe -- 43325;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Degerhamn;56.350000,16.416667,0.000001;SEDEG;Sweden - Oland -- 24735;{27.3.d.25}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Degerön;65.553333,22.666667,0.000001;SEDEO;SE;{27.3.d.31}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Deggendorf;;DEDEG;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Degrad Des Cannes (Rémire Montjoly);4.856105,-52.2800791,0.000001;GFDDC;GF - 973;{41.1.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Deisenhofen;;DEDEI;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Deiva Marina;44.216,9.515,0.000001;ITDEM;IT;{37.1.3}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Deizisau;;DEDZU;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dejret;56.198158,10.40122,0.000001;DKDEJ;DK;{27.3.b},{c}},{{27.3.c.22}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dekelia Fishing Shelter;34.981,33.736,0.000001;CYDFS;CY;{37.3.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Delbrück;;DEDEK;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Delfgauw;;NLDGW;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Delft;;NLDFT;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Delfzijl;53.333333,6.933333,0.000001;NLDZL;Netherlands - Netherlands -- 30980;{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Delimara;35.81666667,14.55,0.000001;MTDMP;MT;{37.2.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Delle;47.50752,6.997808,0.000001;FRDEL;FR - 90;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Delmenhorst;53.05,8.616666667,0.000001;DEDEL;DE;{27.4.b}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Delos;37.4,25.26666667,0.000001;GRDOS;GR;{37.3.1}
WPI;Delta Terminal;36.850000,36.166667,0.000001;;Turkey - Turkey Asia -- 44360;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Deltebre;40.76762789,0.73867784,0.000001;ESDEL;ES;{37.1.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Demen;53.63333333,11.76666667,0.000001;DEDEA;DE;{27.3.b},{c}},{{27.3.c.22}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Demmin;53.9,13.03333333,0.000001;DEDMN;DE;{27.3.d.24}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Demonte;44.3166666666667,7.28333333333333,0.000001;ITN5D;IT;{37.1.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Den Dolder;;NLDDO;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Den Helder;52.966667,4.783333,0.000001;NLDHR;Netherlands - Netherlands -- 30980;{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Den Hoorn;;NLDHN;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Denekamp;52.38333333,6.983333333,0.000001;NLDEN;NL;{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Denia;38.84549451,0.11309683,0.000001;ESDNA;ES;{37.1.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Denmark - Unknown;;DK999;DK;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Denneville;49.313124,-1.65996,0.000001;FRDEI;FR - 50;{27.7.e}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Denzlingen;;DEDZN;DE;
WPI;Derince Burnu;40.750000,29.816667,0.000001;TRDRC;Turkey - Turkey Asia -- 44360;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dernbach Bei Montabaur;50.46666667,7.783333333,0.000001;DEDER;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Derrynane/Caherdaniel;51.76897919,-10.13729465,0.000001;IEDRY;IE;{27.7.j.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Derryveagh;;IEDER;IE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Desana;45.26666667,8.35,0.000001;ITDSN;IT;{37.1.3}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Deshaies (Bourg);16.3067971,-61.7944621,0.000001;GPLP3;GP - 971;{31}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dessau-Rosslau;51.83333333,12.25,0.000001;DEDES;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Detmold;;DEDET;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Deurne;51.46666667,5.8,0.000001;NLDEU;NL;{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Deva;43.29604761,-2.35441439,0.000001;ESDVA;ES;{27.8.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Deva;45.88333333,22.9,0.000001;RODVA;RO;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Deventer;;NLDEV;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Devinska Nova Ves/Bratislava;;SKBAA;SK;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dexheim;;DEDEH;DE;
WPI;Dhekelia;34.966667,33.716667,0.000001;CYDHK;Cyprus - Cyprus -- 44890;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Diafani;27.217,35.75,0.000001;GRDIA;GR;{51.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Diamant (Bourg);14.641528,-61.024174,0.000001;MQFF2;MQ - 972;{31}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Diamante;39.683333,15.816667,0.000001;ITDIA;IT;{37.1.3}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Diano;39.13333333,16.31666667,0.000001;ITDIT;IT;{37.1.3}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Diano Marina;43.909,8.079,0.000001;ITDMR;IT;{37.1.3}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Diby;59.03361111,23.29944444,0.000001;EEDIY;EE;{27.3.d.32}},{{27.3.d.29}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dickel;52.65,8.48333333333333,0.000001;DEDIC;DE;{27.4.b}},{{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Didam;;NLDDM;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dieburg;;DEDIG;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Diefenbach;;DEDIH;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Diembeni;-12.8483456,45.192621,0.000001;YTDBN;YT - 976;{51.6}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Diemen;;NLDIM;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Diepholz;52.6,8.366666667,0.000001;DEDIZ;DE;{27.4.b}},{{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Dieppe;49.933333,1.083333,0.000001;FRDPE;France - France NW Coast -- 35720;{27.7.d}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dieren;;NLDIR;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dierhagen;54.295,12.365,0.000001;DEDIA;DE;{27.3.d.24}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dietenhofen;;DEDTH;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dietzenbach;;DEDIE;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dietzhölztal;50.83333333,8.316666667,0.000001;DEDHL;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Diever;;NLDIE;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Diez;;DEDEZ;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Digne;44.092193,6.235976,0.000001;FRDGN;FR - 04;{37.1.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dijon;47.322047,5.04148,0.000001;FRDIJ;FR - 21;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dijon-Porte Neuve;47.3228038,5.0549193,0.000001;FRPTN;FR - 21;
WPI;Dikili;39.016667,26.816667,0.000001;TRDIK;Turkey - Turkey Asia -- 44360;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dillenburg;;DEDIB;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dillenburg-Oberscheld;50.66666667,8.35,0.000001;DEDBD;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dillingen;49.35,6.733333333,0.000001;DEDIL;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dinard;48.633024,-2.055125,0.000001;FRDNR;FR - 35;{27.7.e}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dingen;;DEDGN;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dingle;52.1409389,-10.2640136,0.000001;IEDIN;IE;{27.7.j.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dingli;35.85,14.36666667,0.000001;MTDGL;MT;{37.2.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dingolfing;;DEDFG;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dinkelsbühl;;DEDBL;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dinslaken;;DEDIN;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dinteloord;;NLDIN;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dinxperlo;;NLDXP;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dioni;0.0,0.0,0.000001;GRDIO;GR;{34.3.4}},{{34.4.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dirhami;59.21,23.501,0.000001;EEDIR;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dirksland;;NLDRK;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dissen;;DEDIS;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ditzingen;;DEDTN;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ditzum;53.317,7.281,0.000001;DEDIT;DE;{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dives-Sur-Mer;49.28656,-0.100024,0.000001;FRDSM;FR - 14;{27.7.d}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Diélette;49.549872,-1.862664,0.000001;FRDIL;FR - 50;{27.7.e}},{{27.7.d}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Djaupdy;57.250333,18.708167,0.000001;SEDJY;SE;{27.3.d.28.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Djuped;61.718917,17.160633,0.000001;SEDJE;SE;{27.3.d.30}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Djupekås;56.071,14.720833,0.000001;SEDJS;SE;{27.3.d.25}
WPI;Djupivogur;64.666667,-14.283333,0.000001;ISDJU;Iceland - Iceland  East Coast -- 360;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Djupvik, Gotland;57.308333,18.155,0.000001;SEDJK;SE;{27.3.d.27}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Djupvik, Söderhamn;61.277133,17.17235,0.000001;SEDJV;SE;{27.3.d.30}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Djupvik, Tjörn;57.990667,11.696333,0.000001;SEDJP;SE;{27.3.a.20}
WPI;Djupviken;63.787778,11.427222,0.000001;;Norway - Norway -- 20620;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Djurhamn;59.307717,18.689117,0.000001;SEDHN;SE;{27.3.d.27}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Djurmo;;SEDJU;SE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Djursvik;56.429233,16.113867,0.000001;SEDJR;SE;{27.3.d.25}},{{27.3.d.27}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Djurö;59.313583,18.70035,0.000001;SEDJO;SE;{27.3.d.27}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Djurön;58.63333333,16.35,0.000001;SEDJN;SE;{27.3.d.27}
WPI;Dnipro-Buzkyy;46.733333,31.883333,0.000001;;Ukraine - Ukraine -- 43620;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Doberani Sadam;58.386,24.371,0.000001;EEDOB;EE;{27.3.d.28.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dobova;45.88333333,15.66666667,0.000001;SIDOB;SI;{37.2.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dobresti;46.85,22.2666666666667,0.000001;RODOB;RO;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dobrotitsa;43.95,27.01666667,0.000001;BGDBA;BG;{37.4.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dobrá;48.41666667,22.01666667,0.000001;SKDBR;SK;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Doesburg;;NLDOE;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Doetinchem;;NLDOI;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dokkedal;56.9054,10.2533,0.000001;DKDKD;DK;{27.3.a.21}},{{27.4.b}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dokkum;;NLDOK;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dole;47.09534,5.49081,0.000001;FRDLE;FR - 39;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dolní Dvoriste;48.65,14.45,0.000001;CZDDA;CZ;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dolní Lipka;50.1,16.71666667,0.000001;CZDLI;CZ;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Domaniow;50.8833333333333,17.1166666666667,0.000001;PLDIW;PL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Domazlice;;CZDOM;CZ;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Domica;;SKDOM;SK;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Domsjo;63.266667,18.733333,0.000001;SEDOM;Sweden - Sweden Cont -- 24975;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Domsten;56.116667,12.606667,0.000001;SEDOS;SE;{27.3.a.21}},{{27.3.b},{c}},{{27.3.b.23}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Donaueschingen;47.95,8.5,0.000001;DEDEN;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Donauwörth;;DEDOW;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Donegal;;IECFN;IE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Dongen;;NLDON;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Donges;47.300000,-2.066667,0.000001;FRDON;France - France West Coast -- 36450;{27.8.a}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Donja Klada;;HRDKL;HR;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Donje Celo;42.68333333,18.0,0.000001;HRDNC;HR;{37.2.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Donousa, Kykladon;37.099,25.796,0.000001;GRDON;GR;{37.3.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Donsö;57.599,11.7945,0.000001;SEDON;SE;{27.3.a.21}},{{27.3.a.20}
